customer_id,acquisition_campaign_id,acquisition_channel,acquisition_date,first_product,second_product,initial_premium_euro,current_premium_euro,status,churn_date,churn_reason,total_premium_paid_euro,claims_count,claims_total_euro,last_renewal_date,next_renewal_date,segment,lifetime_months,customer_value_score
8184,12,Telefónica,21/07/2022,Salud,,145.73,160.02,Active,,,4185.75,0,0,21/07/2023,20/07/2024,Familia Adulta,29,100
8185,4,Digital,22/03/2023,Hogar,Auto,299.76,317.94,Active,,,6080.15,0,0,21/03/2024,21/03/2025,Familia Joven,21,100
8186,13,Telefónica,09/09/2021,Hogar,,160.27,162.16,Active,,,6695.21,2,3079.79,09/09/2022,09/09/2023,Familia Joven,40,100
8187,1,Digital,31/07/2021,Salud,,94.83,96.83,Churned,25/04/2023,Competencia,1978.33,0,0,,,Familia Joven,21,100
8188,3,Digital,05/03/2023,Vida,Auto,274.5,298.26,Churned,29/10/2023,Precio,1934.32,0,0,,,Joven,7,100
8189,14,Partners,12/09/2021,Hogar,,157.94,170.16,Active,,,6074.11,0,0,12/09/2022,12/09/2023,Pre-jubilación,40,100
8190,8,Agentes,28/01/2023,Auto,,139.3,145.73,Active,,,3066.15,0,0,28/01/2024,27/01/2025,Pre-jubilación,23,100
8191,1,Digital,12/05/2021,Salud,Vida,137.25,138.68,Active,,,5993.3,0,0,12/05/2022,12/05/2023,Familia Adulta,44,100
8192,16,Partners,26/10/2023,Auto,,234.79,253.48,Active,,,3243.69,0,0,25/10/2024,25/10/2025,Joven,14,100
8193,20,Digital,03/09/2020,Salud,,120.78,130.51,Active,,,6001.61,0,0,03/09/2021,03/09/2022,Soltero,52,100
8194,15,Partners,17/12/2020,Salud,,121.54,133.01,Active,,,5752.69,0,0,17/12/2021,17/12/2022,Joven,49,100
8195,8,Agentes,17/11/2020,Salud,,131.94,133.11,Active,,,6270.62,0,0,17/11/2021,17/11/2022,Senior,50,100
8196,8,Agentes,06/10/2021,Salud,,136.45,144.92,Active,,,5348.79,1,4638.6,06/10/2022,06/10/2023,Familia Adulta,39,100
8197,8,Agentes,20/05/2022,Salud,,107.07,110.56,Active,,,3269.26,0,0,20/05/2023,19/05/2024,Familia Joven,31,100
8198,12,Telefónica,09/04/2021,Hogar,Vida,264.39,268,Churned,30/10/2021,Fallecimiento,1539.92,1,3194.39,,,Soltero,6,48
8199,15,Partners,06/12/2023,Vida,Hogar,180.98,186.48,Active,,,2240.24,0,0,05/12/2024,05/12/2025,Pre-jubilación,13,100
8200,14,Partners,13/01/2021,Hogar,,185.48,185.82,Active,,,8986.59,0,0,13/01/2022,13/01/2023,Familia Joven,48,100
8201,10,Agentes,26/11/2022,Vida,,55.55,56.38,Active,,,1443.96,2,8475.68,26/11/2023,25/11/2024,Senior,25,-52
8202,10,Agentes,04/01/2020,Salud,,91.48,99.98,Churned,09/08/2020,Fallecimiento,663.18,1,1959.9,,,Senior,7,-10
8203,8,Agentes,31/05/2022,Hogar,,115.67,120.84,Active,,,3407.57,0,0,31/05/2023,30/05/2024,Familia Joven,31,100
8204,14,Partners,27/03/2021,Vida,,83.44,91.01,Churned,24/10/2023,Cobertura,2565.72,0,0,,,Soltero,31,100
8205,16,Partners,09/06/2020,Salud,Vida,133.98,147.28,Active,,,7684.55,0,0,09/06/2021,09/06/2022,Senior,55,100
8206,5,Digital,12/07/2020,Hogar,Vida,185.34,193.35,Active,,,10310.07,0,0,12/07/2021,12/07/2022,Familia Adulta,54,100
8207,15,Partners,13/09/2021,Salud,Hogar,191,208.31,Active,,,7876.23,1,1477.83,13/09/2022,13/09/2023,Soltero,40,100
8208,3,Digital,21/11/2021,Vida,,74.99,76.4,Churned,21/10/2022,Insatisfacción,863.16,0,0,,,Senior,11,94
8209,14,Partners,13/03/2022,Hogar,,133.11,141.63,Active,,,4696.01,0,0,13/03/2023,12/03/2024,Joven,34,100
8210,1,",Digital",06/04/2023,Hogar,,146.73,159.47,Active,,,3191.43,0,0,05/04/2024,05/04/2025,Joven,21,100
8211,3,Digital,08/05/2020,Salud,,80.62,83.08,Active,,,4492.55,0,0,08/05/2021,08/05/2022,Senior,56,100
8212,2,Digital,21/04/2020,Vida,,78.15,85.71,Active,,,4559.97,0,0,21/04/2021,21/04/2022,Familia Joven,57,100
8213,14,Partners,02/11/2021,Vida,,89.44,91.28,Active,,,3293.11,1,545.85,02/11/2022,02/11/2023,Joven,38,100
8214,20,Digital,19/02/2020,Salud,Hogar,272.22,287.92,Churned,04/03/2021,Emigración,3304.02,0,0,,,Joven,12,100
8215,1,Digital,24/05/2022,Hogar,,91.4,93.36,Churned,18/01/2023,Cobertura,628.9,1,4069.15,,,Familia Adulta,7,-107
8216,14,Partners,27/03/2020,Salud,,85.27,91.37,Active,,,4999.9,1,3736.12,27/03/2021,27/03/2022,Soltero,58,100
8217,13,Telefónica,09/12/2022,Hogar,Salud,183.89,195.89,Active,,,4801.48,0,0,09/12/2023,08/12/2024,Soltero,25,100
8218,10,Agentes,08/03/2020,Hogar,,95.22,101.21,Active,,,5714.98,0,0,08/03/2021,08/03/2022,Joven,58,100
8219,7,Agentes,28/07/2020,Hogar,,132.84,143.77,Active,,,7069.88,0,0,28/07/2021,28/07/2022,Soltero,53,100
8220,3,Digital,15/09/2022,Vida,,82.15,86.6,Active,,,2276.77,0,0,15/09/2023,14/09/2024,Pre-jubilación,27,100
8221,14,Partners,08/05/2020,Salud,,82.79,83.54,Churned,19/04/2021,Emigración,896.02,0,0,,,Pre-jubilación,11,93
8222,15,Partners,29/05/2022,Salud,Hogar,249.48,252.1,Active,,,7752.34,1,3543.18,29/05/2023,28/05/2024,Familia Joven,31,100
8223,8,Agentes,08/08/2022,Salud,,147.7,148.02,Active,,,4148.92,0,0,08/08/2023,07/08/2024,Soltero,29,100
8224,5,Digital,07/03/2023,Hogar,,114.42,121.46,Churned,06/10/2023,Precio,822.37,0,0,,,Senior,7,78
8225,20,Digital,29/10/2020,Salud,Auto,254.39,278.09,Active,,,13151.23,0,0,29/10/2021,29/10/2022,Familia Adulta,50,100
8226,14,Partners,05/04/2023,Hogar,Auto,216.82,223.14,Active,,,4551.57,0,0,04/04/2024,04/04/2025,Pre-jubilación,21,100
8227,14,Partners,22/10/2021,Salud,,104.24,112.7,Churned,05/09/2022,Insatisfacción,1014.8,0,0,,,Soltero,10,99
8228,8,Agentes,06/04/2020,Vida,,82.13,84.87,Active,,,4735.51,0,0,06/04/2021,06/04/2022,Senior,57,100
8229,9,Agentes,25/05/2022,Auto,,213.58,230.62,Active,,,6358.16,0,0,25/05/2023,24/05/2024,Senior,31,100
8230,9,Agentes,14/01/2020,Salud,,89.58,96.54,Active,,,5336.46,0,0,13/01/2021,13/01/2022,Familia Joven,60,100
8231,12,Telefónica,21/01/2021,Hogar,Vida,180.67,196.62,Active,,,8956.55,0,0,21/01/2022,21/01/2023,Senior,48,100
8232,7,Agentes,25/06/2023,Auto,Hogar,253.85,254.88,Churned,16/03/2024,Fallecimiento,2080.91,0,0,,,Senior,8,96
8233,14,Partners,17/02/2023,Hogar,Salud,256.98,280.26,Active,,,5851.48,1,2771.31,17/02/2024,16/02/2025,Soltero,22,100
8234,18,Digital,23/05/2021,Auto,,263.72,274.51,Active,,,10802.58,0,0,23/05/2022,23/05/2023,Familia Adulta,43,100
8235,2,Digital,12/10/2023,Salud,Vida,167.25,173.82,Churned,29/06/2024,Insatisfacción,1295.5,0,0,,,Senior,8,95
8236,16,Partners,14/06/2022,Hogar,Auto,308.68,312.5,Active,,,9982.83,0,0,14/06/2023,13/06/2024,Pre-jubilación,31,100
8237,9,Agentes,05/02/2021,Vida,,91.12,96.7,Active,,,4388.08,2,5201.39,05/02/2022,05/02/2023,Familia Joven,47,100
8238,18,Digital,26/12/2021,Salud,,128.51,128.99,Active,,,4472.16,0,0,26/12/2022,26/12/2023,Soltero,36,100
8239,15,Partners,20/07/2022,Salud,,84.06,92.07,Active,,,2384.81,0,0,20/07/2023,19/07/2024,Senior,29,100
8240,16,Partners,13/04/2021,Salud,,130.87,139.83,Active,,,5827.39,0,0,13/04/2022,13/04/2023,Soltero,45,100
8241,11,Telefónica,16/07/2022,Salud,,113.77,116.19,Active,,,3327.05,0,0,16/07/2023,15/07/2024,Soltero,29,100
8242,8,Agentes,25/07/2022,Auto,,180.28,193.25,Active,,,5097.75,0,0,25/07/2023,24/07/2024,Soltero,29,100
8243,10,Agentes,10/05/2023,Salud,,71.73,75.73,Active,,,1445.15,1,1514.26,09/05/2024,09/05/2025,Joven,20,98
8244,20,Digital,22/06/2023,Vida,,46.79,48.12,Active,,,827.02,1,2362.35,21/06/2024,21/06/2025,Familia Adulta,18,9
8245,20,Digital,08/01/2023,Salud,,137.63,145.06,Active,,,3301.32,1,4030.48,08/01/2024,07/01/2025,Joven,24,100
8246,4,Digital,24/04/2021,Auto,Vida,320.29,346.36,Active,,,13932.6,0,0,24/04/2022,24/04/2023,Joven,44,100
8247,17,Partners,13/01/2022,Vida,,81.62,87.22,Active,,,3002.49,0,0,13/01/2023,13/01/2024,Senior,36,100
8248,14,Partners,07/09/2022,Vida,,64.59,68.96,Active,,,1894.62,0,0,07/09/2023,06/09/2024,Soltero,28,100
8249,10,Agentes,24/03/2022,Vida,,45.32,45.33,Active,,,1446.54,0,0,24/03/2023,23/03/2024,Senior,33,100
8250,8,Agentes,06/09/2020,Auto,Hogar,378.56,390.62,Active,,,19097.77,0,0,06/09/2021,06/09/2022,Familia Adulta,52,100
8251,18,Digital,06/03/2020,Hogar,Auto,297.81,299.02,Active,,,16861.12,1,2622.13,06/03/2021,06/03/2022,Senior,58,100
8252,18,Digital,26/04/2021,Salud,,103.5,111.29,Active,,,4712.45,1,3028.63,26/04/2022,26/04/2023,Familia Joven,44,100
8253,11,Telefónica,17/01/2020,Hogar,,181.37,183.79,Active,,,11217.42,0,0,16/01/2021,16/01/2022,Joven,60,100
8254,13,Telefónica,25/02/2020,Salud,Vida,141.96,152.77,Active,,,8359.11,0,0,24/02/2021,24/02/2022,Joven,59,100
8255,7,Agentes,17/02/2023,Auto,,233.57,242.3,Active,,,5104.56,0,0,17/02/2024,16/02/2025,Familia Joven,22,100
8256,12,Telefónica,10/04/2023,Vida,,73.11,76.56,Active,,,1559.73,0,0,09/04/2024,09/04/2025,Senior,21,100
8257,18,Digital,22/05/2020,Vida,,57.48,60.71,Active,,,3212.42,0,0,22/05/2021,22/05/2022,Soltero,56,100
8258,17,Partners,14/07/2021,Vida,,90.56,93.87,Active,,,3636.22,1,1634.6,14/07/2022,14/07/2023,Senior,42,100
8259,10,Agentes,18/10/2023,Hogar,Vida,200.04,201.24,Active,,,2932.96,0,0,17/10/2024,17/10/2025,Pre-jubilación,14,100
8260,11,Telefónica,20/01/2022,Salud,,85.37,90.83,Churned,03/03/2024,Cobertura,2125.35,1,3842.52,,,Familia Adulta,25,85
8261,11,Telefónica,11/12/2022,Hogar,,144.16,148.49,Active,,,3457.11,0,0,11/12/2023,10/12/2024,Soltero,25,100
8262,12,Telefónica,30/04/2020,Hogar,,164.61,175.5,Churned,18/11/2021,Servicio,2922.3,0,0,,,Familia Adulta,18,100
8263,19,Digital,14/09/2021,Vida,,61.32,64.68,Active,,,2398.57,0,0,14/09/2022,14/09/2023,Senior,40,100
8264,15,Partners,25/01/2021,Auto,,162.2,174.11,Active,,,7419.28,0,0,25/01/2022,25/01/2023,Soltero,47,100
8265,15,Partners,05/06/2022,Salud,,140.17,152.97,Active,,,4303.38,1,4073.63,05/06/2023,04/06/2024,Pre-jubilación,31,100
8266,11,Telefónica,21/09/2023,Hogar,,112.23,113.51,Churned,03/04/2024,Servicio,647.84,1,2220.49,,,Pre-jubilación,6,-29
8267,16,Partners,04/09/2022,Hogar,,130.9,131.86,Active,,,3505.76,0,0,04/09/2023,03/09/2024,Soltero,28,100
8268,16,Partners,09/10/2023,Hogar,,115.49,125.69,Active,,,1647.68,0,0,08/10/2024,08/10/2025,Joven,14,100
8269,3,Digital,17/07/2021,Salud,,147.78,153.42,Active,,,6483.14,1,3336.02,17/07/2022,17/07/2023,Soltero,42,100
8270,11,Telefónica,07/11/2022,Vida,,99.09,101.23,Active,,,2530.46,0,0,07/11/2023,06/11/2024,Familia Joven,26,100
8271,11,Telefónica,14/02/2020,Salud,,76.35,77.16,Churned,12/10/2021,Precio,1599.9,0,0,,,Familia Adulta,20,100
8272,6,Digital,11/12/2020,Hogar,,167.4,178.73,Active,,,8278.84,0,0,11/12/2021,11/12/2022,Senior,49,100
8273,11,Telefónica,21/08/2020,Vida,,85.84,93.19,Active,,,4604.89,0,0,21/08/2021,21/08/2022,Familia Joven,53,100
8274,15,Partners,29/03/2022,Salud,Auto,253.39,268.84,Churned,19/08/2024,Insatisfacción,7118.31,0,0,,,Pre-jubilación,29,100
8275,9,Agentes,14/02/2021,Vida,,82.8,83.1,Churned,04/10/2023,Fallecimiento,2727.26,0,0,,,Joven,32,100
8276,15,Partners,01/11/2020,Salud,,132.99,135.84,Active,,,6431.37,0,0,01/11/2021,01/11/2022,Pre-jubilación,50,100
8277,3,Digital,11/04/2020,Salud,Auto,231.34,240.08,Churned,27/11/2022,Fallecimiento,7327.07,0,0,,,Familia Adulta,32,100
8278,2,Digital,19/01/2020,Salud,,76.1,82.75,Active,,,4657.26,0,0,18/01/2021,18/01/2022,Joven,60,100
8279,12,Telefónica,29/03/2023,Hogar,,158.71,173.48,Active,,,3444.49,0,0,28/03/2024,28/03/2025,Familia Adulta,21,100
8280,9,Agentes,27/09/2022,Hogar,Vida,166.98,182.68,Active,,,4343.64,1,2445.47,27/09/2023,26/09/2024,Familia Joven,27,100
8281,11,Telefónica,14/04/2020,Salud,Vida,165.71,180.55,Churned,02/09/2021,Fallecimiento,2707.99,0,0,,,Senior,16,100
8282,18,Digital,11/06/2020,Hogar,,196.69,200.96,Active,,,11198.82,1,629.9,11/06/2021,11/06/2022,Familia Adulta,55,100
8283,20,Digital,09/08/2023,Vida,,89.48,97.29,Active,,,1582.31,0,0,08/08/2024,08/08/2025,Familia Adulta,17,100
8284,12,Telefónica,25/12/2023,Salud,,122.44,129.95,Churned,27/10/2024,Servicio,1175.19,2,4529.62,,,Familia Joven,10,-20
8285,11,Telefónica,25/06/2021,Hogar,Vida,223.72,226.43,Active,,,9569.9,0,0,25/06/2022,25/06/2023,Soltero,42,100
8286,10,Agentes,09/02/2021,Vida,,88.19,94.81,Active,,,4177.42,0,0,09/02/2022,09/02/2023,Soltero,47,100
8287,15,Partners,23/11/2020,Salud,Hogar,222.78,236.9,Active,,,11245.15,0,0,23/11/2021,23/11/2022,Pre-jubilación,49,100
8288,15,Partners,12/01/2020,Hogar,,199.71,217.34,Active,,,12036.05,0,0,11/01/2021,11/01/2022,Soltero,60,100
8289,5,Digital,06/10/2021,Salud,,79.36,84.92,Churned,09/09/2023,Cobertura,1873.46,0,0,,,Joven,23,100
8290,19,Digital,17/10/2021,Hogar,,108.41,117.33,Active,,,4225.86,0,0,17/10/2022,17/10/2023,Joven,39,100
8291,18,Digital,19/05/2021,Hogar,Salud,270.29,294.28,Active,,,11784.08,0,0,19/05/2022,19/05/2023,Joven,44,100
8292,11,Telefónica,05/03/2023,Vida,,61.61,64.04,Active,,,1305.64,0,0,04/03/2024,04/03/2025,Senior,22,100
8293,19,Digital,24/10/2022,Salud,,146.69,158.55,Active,,,3672.93,0,0,24/10/2023,23/10/2024,Familia Joven,26,100
8294,2,Digital,28/06/2021,Hogar,,122.08,124.58,Churned,03/11/2023,Servicio,3562.42,1,4870.38,,,Pre-jubilación,28,100
8295,12,Telefónica,20/05/2023,Salud,,109.45,119.63,Churned,25/11/2023,Emigración,667.73,0,0,,,Senior,6,89
8296,12,Telefónica,20/05/2022,Vida,,66.29,67.61,Churned,25/05/2023,Fallecimiento,783.93,0,0,,,Soltero,12,83
8297,2,Digital,20/06/2022,Salud,,115.49,123.72,Active,,,3596.62,0,0,20/06/2023,19/06/2024,Familia Joven,30,100
8298,17,Partners,07/07/2020,Salud,Hogar,189.22,193.1,Active,,,10561.7,0,0,07/07/2021,07/07/2022,Pre-jubilación,54,100
8299,16,Partners,27/10/2022,Salud,Auto,308.92,315.28,Active,,,7929.24,2,3616.91,27/10/2023,26/10/2024,Soltero,26,100
8300,1,Digital,27/11/2023,Vida,Hogar,113.32,121.52,Active,,,1419.4,0,0,26/11/2024,26/11/2025,Familia Joven,13,88
8301,7,Agentes,21/02/2022,Hogar,,180.21,188.2,Active,,,6411.56,0,0,21/02/2023,21/02/2024,Pre-jubilación,34,100
8302,8,Agentes,25/08/2023,Vida,,47.08,48.45,Churned,03/05/2024,Competencia,390.76,0,0,,,Soltero,8,90
8303,6,Digital,01/12/2021,Vida,Salud,109.21,118.5,Active,,,3946.93,0,0,01/12/2022,01/12/2023,Pre-jubilación,37,100
8304,15,Partners,10/09/2020,Auto,Salud,299.51,327.79,Active,,,15956.07,1,2042.65,10/09/2021,10/09/2022,Pre-jubilación,52,100
8305,16,Partners,11/04/2020,Hogar,,138.03,149.3,Active,,,7720.44,0,0,11/04/2021,11/04/2022,Pre-jubilación,57,100
8306,19,Digital,29/07/2020,Salud,,103.41,110.84,Active,,,5590.4,0,0,29/07/2021,29/07/2022,Familia Adulta,53,100
8307,8,Agentes,10/04/2023,Vida,,98.58,103.84,Churned,06/01/2024,Competencia,918.61,0,0,,,Familia Joven,9,78
8308,19,Digital,16/01/2020,Auto,,183.83,198.15,Active,,,11547.31,0,0,15/01/2021,15/01/2022,Pre-jubilación,60,100
8309,15,Partners,15/10/2023,Salud,,117.5,120.52,Active,,,1588.81,0,0,14/10/2024,14/10/2025,Pre-jubilación,14,100
8310,5,Digital,09/05/2023,Salud,,139.82,142.05,Active,,,2812.74,2,8187.21,08/05/2024,08/05/2025,Familia Adulta,20,59
8311,14,Partners,18/08/2020,Hogar,,113.57,122.9,Active,,,5988.3,0,0,18/08/2021,18/08/2022,Familia Joven,53,100
8312,5,Digital,01/07/2023,Vida,,50.17,50.78,Active,,,905.59,0,0,30/06/2024,30/06/2025,Familia Joven,18,100
8313,12,Telefónica,12/06/2021,Vida,,90.5,95.46,Active,,,4049.67,0,0,12/06/2022,12/06/2023,Soltero,43,100
8314,5,Digital,04/09/2023,Vida,,61.62,67.03,Active,,,973.05,0,0,03/09/2024,03/09/2025,Joven,16,94
8315,7,Agentes,27/09/2021,Salud,,123.5,128.71,Churned,19/10/2022,Precio,1518.84,0,0,,,Familia Adulta,12,100
8316,17,Partners,13/02/2023,Hogar,,154.14,167.09,Churned,15/11/2024,Competencia,3283.42,1,949.78,,,Pre-jubilación,21,100
8317,13,Telefónica,02/10/2022,Salud,,101.75,108.24,Active,,,2786.93,0,0,02/10/2023,01/10/2024,Joven,27,100
8318,15,Partners,08/02/2021,Vida,,41.02,44.9,Active,,,1849.64,0,0,08/02/2022,08/02/2023,Joven,47,100
8319,7,Agentes,21/06/2020,Vida,,56.26,58.29,Active,,,3020.26,0,0,21/06/2021,21/06/2022,Familia Joven,55,100
8320,11,Telefónica,21/09/2020,Hogar,,126.59,130.02,Churned,07/12/2022,Servicio,3134.37,0,0,,,Pre-jubilación,26,100
8321,20,Digital,24/07/2022,Salud,,118.36,126.83,Active,,,3561.13,0,0,24/07/2023,23/07/2024,Pre-jubilación,29,100
8322,20,Digital,20/11/2020,Hogar,,146.65,153.27,Active,,,7411.04,0,0,20/11/2021,20/11/2022,Senior,50,100
8323,11,Telefónica,05/01/2020,Auto,,262.96,287.42,Active,,,16415.89,1,3531.95,04/01/2021,04/01/2022,Pre-jubilación,60,100
8324,17,Partners,21/12/2020,Salud,,129.93,139.43,Active,,,6593.39,0,0,21/12/2021,21/12/2022,Familia Adulta,49,100
8325,18,Digital,08/06/2021,Vida,Salud,137.28,144.15,Churned,14/01/2023,Servicio,2612.17,1,3265.91,,,Pre-jubilación,19,100
8326,4,Digital,08/04/2021,Salud,,100.82,109.08,Active,,,4729.78,0,0,08/04/2022,08/04/2023,Pre-jubilación,45,100
8327,19,Digital,05/04/2020,Hogar,Vida,198.69,216.31,Active,,,11070.72,0,0,05/04/2021,05/04/2022,Familia Joven,57,100
8328,9,Agentes,27/06/2023,Hogar,,110.99,115.35,Active,,,1958.2,0,0,26/06/2024,26/06/2025,Pre-jubilación,18,100
8329,2,Digital,24/03/2022,Salud,Vida,162.5,165.82,Active,,,5486.5,1,988.96,24/03/2023,23/03/2024,Soltero,33,100
8330,20,Digital,16/04/2020,Vida,Auto,171.95,181.57,Churned,10/08/2021,Insatisfacción,2810.95,0,0,,,Senior,16,100
8331,19,Digital,05/03/2020,Salud,,132.59,143.87,Active,,,7856.61,0,0,05/03/2021,05/03/2022,Pre-jubilación,58,100
8332,18,Digital,08/01/2023,Salud,Vida,157.04,170.32,Active,,,3659.04,0,0,08/01/2024,07/01/2025,Familia Joven,24,100
8333,11,Telefónica,16/05/2022,Vida,Salud,127.86,139.66,Active,,,4119.79,0,0,16/05/2023,15/05/2024,Joven,32,100
8334,6,Digital,20/12/2022,Vida,,82.72,90.05,Churned,25/10/2023,Servicio,829.36,0,0,,,Senior,10,92
8335,3,Digital,21/04/2022,Salud,,137.63,143.45,Active,,,4306.23,1,1123.15,21/04/2023,20/04/2024,Soltero,32,100
8336,18,Digital,18/06/2022,Auto,,258.91,267.07,Churned,17/01/2023,Competencia,1767.19,0,0,,,Familia Joven,7,93
8337,8,Agentes,28/04/2020,Salud,,102.79,109.49,Churned,27/01/2023,Emigración,3542.8,0,0,,,Joven,33,100
8338,9,Agentes,29/06/2022,Salud,,118.13,123.94,Active,,,3535.92,0,0,29/06/2023,28/06/2024,Soltero,30,100
8339,10,Agentes,03/10/2023,Vida,Hogar,217.65,218.31,Active,,,3103.56,0,0,02/10/2024,02/10/2025,Senior,15,100
8340,12,Telefónica,27/06/2020,Auto,,223.44,233.66,Active,,,12482.49,0,0,27/06/2021,27/06/2022,Pre-jubilación,54,100
8341,12,Telefónica,08/07/2023,Salud,,140.66,154.55,Active,,,2615.54,0,0,07/07/2024,07/07/2025,Familia Joven,18,100
8342,16,Partners,10/08/2020,Salud,,75.28,77.34,Active,,,4045.03,1,2966.6,10/08/2021,10/08/2022,Familia Joven,53,100
8343,15,Partners,27/07/2023,Hogar,,159.11,160.66,Churned,27/01/2024,Competencia,929.73,0,0,,,Soltero,6,85
8344,4,Digital,13/11/2022,Hogar,,190.19,203.63,Churned,24/10/2024,Servicio,4515.02,0,0,,,Joven,23,100
8345,2,Digital,03/06/2023,Hogar,,182.38,190.6,Active,,,3637.63,0,0,02/06/2024,02/06/2025,Familia Joven,19,100
8346,13,Telefónica,15/05/2022,Hogar,,127.38,134.63,Active,,,4076.65,0,0,15/05/2023,14/05/2024,Senior,32,100
8347,4,Digital,12/08/2023,Vida,,55.18,60.49,Active,,,852.03,1,4004.72,11/08/2024,11/08/2025,Joven,16,-40
8348,1,Digital,07/08/2020,Vida,Hogar,150.73,157.25,Active,,,8299.3,0,0,07/08/2021,07/08/2022,Soltero,53,100
8349,1,Digital,27/02/2021,Vida,,50.02,50.8,Active,,,2305.01,0,0,27/02/2022,27/02/2023,Soltero,46,100
8350,16,Partners,18/07/2021,Auto,,182.41 €,190.99,Churned,10/01/2023,Competencia,3256.27,1,4854.78,,,Senior,18,100
8351,6,Digital,23/02/2021,Vida,,59.53,62.27,Active,,,2678.08,0,0,23/02/2022,23/02/2023,Pre-jubilación,46,100
8352,10,Agentes,20/03/2020,Salud,,80.13,80.95,Churned,02/02/2021,Servicio,810.51,0,0,,,Soltero,10,74
8353,20,Digital,21/07/2021,Vida,,59.1,60.04,Active,,,2515.94,1,4526.61,21/07/2022,21/07/2023,Familia Joven,41,100
8354,7,Agentes,10/04/2021,Salud,Vida,153.73 €,165.33,Active,,,6864.89,0,0,10/04/2022,10/04/2023,Familia Joven,45,100
8355,11,Telefónica,21/09/2023,Vida,,40.64,43.64,Active,,,616.23,0,0,20/09/2024,20/09/2025,Familia Adulta,15,100
8356,3,Digital,28/08/2022,Salud,,119.52,124.38,Active,,,3186.35,0,0,28/08/2023,27/08/2024,Familia Joven,28,100
8357,8,Agentes,18/11/2021,Hogar,Vida,167.61,180.71,Active,,,5939.76,1,994.87,18/11/2022,18/11/2023,Familia Joven,37,100
8358,8,Agentes,27/11/2023,Hogar,,198.64,204.25,Active,,,2467.56,0,0,26/11/2024,26/11/2025,Joven,13,100
8359,13,Telefónica,18/01/2023,Vida,,60.43,61.41,Active,,,1323.63,0,0,18/01/2024,17/01/2025,Senior,23,100
8360,16,Partners,26/09/2023,Vida,,49.48,54.31,Churned,01/10/2024,Insatisfacción,607.8,0,0,,,Senior,12,90
8361,12,Telefónica,01/09/2021,Vida,,94.69,95.22,Active,,,3791.48,0,0,01/09/2022,01/09/2023,Pre-jubilación,40,100
8362,6,Digital,10/07/2023,Vida,,55.16,58.69,Churned,05/04/2024,Emigración,507.67,0,0,,,Familia Adulta,9,75
8363,7,Agentes,02/05/2020,Salud,,112.59,123.6,Active,,,6116.77,0,0,02/05/2021,02/05/2022,Familia Adulta,56,100
8364,16,Partners,26/12/2023,Vida,Auto,145.35,156.53,Active,,,1752.49,0,0,25/12/2024,25/12/2025,Joven,12,100
8365,14,Partners,24/06/2020,Vida,Auto,238.37,245.92,Active,,,12757.99,0,0,24/06/2021,24/06/2022,Soltero,55,100
8366,5,Digital,31/07/2020,Auto,,168.55,171.86,Churned,18/07/2021,Precio,1835.6,0,0,,,Joven,11,100
8367,15,Partners,26/04/2022,Auto,,146.17,151.47,Active,,,4497.88,0,0,26/04/2023,25/04/2024,Senior,32,100
8368,19,Digital,25/06/2022,Auto,Salud,349.99,369.32,Churned,15/04/2023,Precio,3125.29,0,0,,,Joven,9,100
8369,1,Digital,23/10/2023,Hogar,,140.99,154.83,Active,,,1922.06,2,7415.36,22/10/2024,22/10/2025,Familia Joven,14,2
8370,19,Digital,17/02/2021,Auto,Salud,289.37,312.74,Active,,,13295.11,0,0,17/02/2022,17/02/2023,Familia Adulta,47,100
8371,4,Digital,17/09/2022,Vida,,49.09,50.57,Active,,,1348.22,0,0,17/09/2023,16/09/2024,Joven,27,100
8372,6,Digital,13/06/2021,Hogar,,90.1,91.83,Active,,,4066.25,0,0,13/06/2022,13/06/2023,Joven,43,100
8373,8,Agentes,05/05/2021,Vida,,64.37,65.9,Active,,,2819.59,0,0,05/05/2022,05/05/2023,Pre-jubilación,44,100
8374,6,Digital,30/09/2023,Auto,,227.39,236.11,Active,,,3560.82,0,0,29/09/2024,29/09/2025,Soltero,15,100
8375,17,Partners,02/03/2022,Vida,,40.8,43.65,Active,,,1431.38,0,0,02/03/2023,01/03/2024,Familia Adulta,34,100
8376,5,Digital,29/01/2020,Vida,,85.93,88.36,Active,,,5197.04,1,706.45,28/01/2021,28/01/2022,Senior,59,100
8377,6,Digital,06/11/2023,Salud,,107.91,108.11,Active,,,1439.88,0,0,05/11/2024,05/11/2025,Joven,14,100
8378,6,Digital,27/06/2022,Vida,Salud,166.79,174.08,Churned,10/03/2024,Cobertura,3179.72,0,0,,,Familia Adulta,20,100
8379,14,Partners,19/02/2021,Hogar,,130.71,131.53,Active,,,6227.02,0,0,19/02/2022,19/02/2023,Joven,47,100
8380,7,Agentes,23/02/2020,Salud,,86.87,92.81,Active,,,4932.45,0,0,22/02/2021,22/02/2022,Pre-jubilación,59,100
8381,2,Digital,22/08/2021,Salud,,135.42,137.75,Active,,,5587.67,1,4223.26,22/08/2022,22/08/2023,Pre-jubilación,40,100
8382,13,Telefónica,24/06/2022,Salud,,124.76,125.94,Active,,,3842,0,0,24/06/2023,23/06/2024,Familia Joven,30,100
8383,3,Digital,03/06/2023,Salud,,146.62,147.56,Churned,07/12/2023,Insatisfacción,921.24,1,2598.26,,,Familia Joven,6,5
